   Player ID                      Player Name          Age   Height(cm)   Weight(kg)
   000008349                         Paulinho           29      183         77.1
   000008350                         Paulinho           35      168         62.1
   000008351                         Paulinho           32      175         72.1
   000008352                         Paulinho           25      188         79.8
   000008353                         Paulinho           26      175         69.9
   000008354                         Paulinho           34      173         67.1
   000008355                      Paulo Andre           34      188         82.1
   000008356                    Paulo Arantes           31      183         78.0
   000008357                   Paulo Assuncao           38      173         69.9
   000008358                      Paulo Cesar           38      175         73.0
   000008359                   Paulo da Silva           38      180         76.2
   000008360                     Paulo Dybala           24      175         73.0
   000008361                   Paulo Ferreira           39      183         76.2
   000008362                  Paulo Gazzaniga           26      196         89.8
   000008363                   Paulo Henrique           29      180         79.8
   000008364                   Paulo Henrique           21      183         76.2
   000008365                      Paulo Jorge           37      185         83.9
   000008366                      Paulo Jorge           37      175         76.2
   000008367                      Paulo Lopes           39      185         79.8
   000008368                    Paulo Machado           32      175         73.9
   000008369                   Paulo Monteiro           33      191         84.8
   000008370                   Paulo Oliveira           26      188         82.1
   000008371                     Paulo Regula           29      183         71.2
   000008372                     Paulo Santos           45      185         83.0
   000008373                     Paulo Sergio           34      165         66.2
   000008374                      Paulo Sousa           42      173         69.9
   000008375                    Paulo Tavares           32      178         72.1
   000008376                   Paulo Vinicius           33      185         82.1
   000008377                  Paulus Arajuuri           29      193         88.9
   000008378                      Pavel Cmovs           27      188         82.1
   000008379                  Pavel Kaderabek           26      183         81.2
   000008380                    Pavel Komolov           29      175         67.1
   000008381                      Pavel Krmas           38      193         86.2
   000008382                     Pavel Nedved           45      178         69.9
   000008383                      Pavel Pardo           41      175         68.0
   000008384                      Pavel Pergl           40      188         77.1
   000008385                 Pavel Pogrebnyak           34      188         91.2
   000008386                     Pavel Sultes           32      180         77.1
   000008387                    Pavel Vidanov           30      185         78.9
   000008388                 Pavels Steinbors           32      193         92.1
   000008389                     Pavle Ninkov           33      180         79.8
   000008390                     Pavle Popara           30      178         72.1
   000008391                      Pavol Bajza           26      196         88.9
   000008392                     Pavol Cicman           33      175         71.2
   000008393                     Pavol Farkas           33      191         79.8
   000008394                      Pavol Stano           40      191         83.9
   000008395                     Pawel Abbott           36      188         87.1
   000008396                 Pawel Baranowski           27      191         84.8
   000008397                     Pawel Brozek           35      180         72.1
   000008398                 Pawel Dawidowicz           22      188         76.2
   000008399                   Pawel Golanski           35      183         77.1
   000008400                Pawel Jaroszynski           23      183         77.1
   000008401                    Pawel Kieszek           34      188         82.1
   000008402                    Pawel Moskwik           25      178         69.9
   000008403                     Pawel Oleksy           27      183         76.2
   000008404                   Pawel Olkowski           28      183         76.2
   000008405                      Pawel Sasin           34      178         67.1
   000008406                 Pawel Sobolewski           38      175         64.9
   000008407                  Pawel Stolarski           22      180         73.9
   000008408                      Pawel Strak           35      188         83.9
   000008409              Pawel Wojciechowski           28      180         67.1
   000008410                    Pawel Wszolek           26      185         77.1
   000008411                  Pawel Zielinski           27      178         78.9
   000008412                            Pecks           25      193         79.8
   000008413                           Pedrao           25      191         89.8
   000008414                         Pedrinho           33      175         72.1
   000008415                      Pedro Alves           39      188         79.8
   000008416                      Pedro Bigas           27      180         78.0
   000008417                    Pedro Botelho           28      185         69.9
   000008418                 Pedro Chirivella           20      178         66.2
   000008419                    Pedro Coronas           27      175         73.9
   000008420                    Pedro Correia           31      180         72.1
   000008421                      Pedro Costa           36      168         69.9
   000008422                    Pedro Emanuel           43      183         77.1
   000008423                   Pedro Henrique           27      178         71.2
   000008424                     Pedro Kamata           36      165         59.0
   000008425                      Pedro Lemos           25      180         69.9
   000008426                       Pedro Leon           31      183         73.0
   000008427                      Pedro Lopez           34      175         72.1
   000008428                 Pedro Mba Obiang           26      185         74.8
   000008429                     Pedro Mendes           27      188         78.0
   000008430                     Pedro Mendes           39      178         77.1
   000008431                   Pedro Monteiro           24      193         84.8
   000008432                    Pedro Morales           32      180         77.1
   000008433                    Pedro Moreira           29      183         74.8
   000008434                    Pedro Moreira           34      178         72.1
   000008435                   Pedro Mosquera           30      183         77.1
   000008436                    Pedro Munitis           42      168         69.9
   000008437                       Pedro Nuno           23      175         68.0
   000008438                     Pedro Oldoni           32      191         82.1
   000008439              Pedro Orfila Artime           30      175         69.9
   000008440              Pedro Pele Monteiro           40      185         86.2
   000008441                    Pedro Pereira           20      175         69.9
   000008442                    Pedro Pereira           34      170         71.2
   000008443                    Pedro Queiros           33      183         74.8
   000008444                    Pedro Ramirez           25      165         68.0
   000008445                    Pedro Ribeiro           35      185         79.8
   000008446                       Pedro Rios           36      178         73.9
   000008447                  Pedro Rodriguez           30      168         62.1
   000008448                       Pedro Roma           47      185         83.0
   000008449                     Pedro Santos           30      173         64.9
   000008450                     Pedro Seabra           30      183         74.8
   000008451                      Pedro Silva           37      180         79.8
   000008452                       Pedro Tiba           29      183         76.2
   000008453                  Pedro Trigueira           30      191         93.0
   000008454                       Peer Kluge           37      178         68.9
   000008455                       Peet Bijen           23      188         74.8
   000008456                  Peguy Luyindula           38      178         72.1
   000008457                  Pele van Anholt           27      165         69.9
   000008458                             Pele           26      183         77.1
   000008459                             Pele           30      188         79.8
   000008460                     Pelle Jensen           25      193         84.8
   000008461             Pelle van Amersfoort           22      193         77.1
   000008462               Peniel Kokou Mlapa           27      193         88.9
   000008463                       Pepe Reina           35      188         92.1
   000008464                             Pepe           35      188         81.2
   000008465                             Pepe           30      185         78.9
   000008466             Per Ciljan Skjelbred           30      175         73.9
   000008467                    Per Kroeldrup           38      193         91.2
   000008468                  Per Mertesacker           33      198         89.8
   000008469                      Per Nilsson           35      191         88.0
   000008470                      Perez Richi           41      188         77.1
   000008471                 Perparim Hetemaj           31      175         76.2
   000008472                    Perry Kitchen           26      183         73.0
   000008473                      Petar Brlek           24      180         73.9
   000008474                  Petar Sliskovic           27      193         88.0
   000008475                     Peter Crouch           37      201         83.9
   000008476                Peter Czvitkovics           35      178         78.0
   000008477                    Peter Delorge           38      178         68.9
   000008478                  Peter Enckelman           41      188         88.9
   000008479                  Peter Franquart           33      183         82.1
   000008480                   Peter Grajciar           34      183         79.8
   000008481                    Peter Halmosi           38      178         73.9
   000008482                      Peter Jehle           36      188         79.8
   000008483              Peter Jungschlaeger           33      183         81.2
   000008484                     Peter Kovacs           40      198         97.1
   000008485               Peter Loevenkrands           38      180         76.2
   000008486                     Peter Luccin           39      180         74.8
   000008487                  Peter MacDonald           37      178         73.0
   000008488                     Peter Mollez           34      185         82.1
   000008489                   Peter Niemeyer           34      191         83.0
   000008490                 Peter Odemwingie           36      183         73.9
   000008491                    Peter Pawlett           27      178         68.0
   000008492                    Peter Pekarik           31      175         69.9
   000008493                    Peter Reekers           36      183         76.2
   000008494                     Peter Sladek           28      183         78.9
   000008495             Peter van der Heyden           41      183         83.9
   000008496               Peter van der Vlag           40      188         74.8
   000008497                 Peter van Ooijen           26      178         67.1
   000008498                Peter Whittingham           33      178         63.1
   000008499                  Peter Wisgerhof           38      180         83.9
   000008500                 Peterson Pecanha           38      183         77.1
   000008501                            Petit           41      175         72.1
   000008502                        Petr Cech           35      196         89.8
   000008503                     Petr Jiracek           32      180         77.1
   000008504                    Petri Pasanen           37      188         86.2
   000008505                           Petros           28      180         78.0
   000008506             Petrus Boumal Mayega           25      175         74.8
   000008507                 Petter Andersson           33      180         78.9
   000008508                   Petter Hansson           41      185         84.8
   000008509                    Phil Bardsley           32      180         73.9
   000008510                    Phil Jagielka           35      183         83.0
   000008511                       Phil Jones           26      185         71.2
   000008512             Philip Chidi Onyemah           34      180         78.9
   000008513                   Philip Haglund           31      188         87.1
   000008514                     Philip Heise           26      183         78.0
   000008515                   Philip Neville           41      180         76.2
   000008516                  Philipe Sampaio           23      191         88.9
   000008517                Philipp Bargfrede           29      175         71.2
   000008518                   Philipp Boenig           38      178         73.0
   000008519                    Philipp Degen           35      185         83.9
   000008520                 Philipp Haastrup           36      188         73.9
   000008521                Philipp Heerwagen           35      193         88.9
   000008522                  Philipp Hosiner           28      178         78.9
   000008523                     Philipp Lahm           34      170         66.2
   000008524                      Philipp Max           24      178         74.8
   000008525                Philipp Muntwiler           31      183         79.8
   000008526                     Philipp Ochs           21      175         73.0
   000008527               Philipp Wollscheid           29      193         88.0
   000008528                Philipp Zulechner           28      183         74.8
   000008529                 Philippe Clement           44      191         87.1
   000008530                Philippe Coutinho           25      170         68.0
   000008531                  Philippe Delaye           42      175         66.2
   000008532                    Philippe Koch           27      180         76.2
   000008533               Philippe Montandon           35      191         78.0
   000008534                Philippe Senderos           33      191         83.9
   000008535                  Phillip Roberts           24      178         71.2
   000008536                  Phillippe Mexes           36      188         82.1
   000008537                Pierluigi Gollini           23      188         79.8
   000008538                 Pierre Bengtsson           30      178         77.1
   000008539                   Pierre Bourdin           24      183         83.9
   000008540                      Pierre Boya           34      183         83.0
   000008541                    Pierre de Wit           30      170         69.9
   000008542                   Pierre Ducasse           31      178         73.0
   000008543                     Pierre Sagna           27      183         76.2
   000008544                      Pierre Webo           36      180         81.2
   000008545                      Pierre Wome           39      180         83.0
   000008546                Pierre-Alain Frau           38      175         73.0
   000008547        Pierre-Emerick Aubameyang           28      188         79.8
   000008548            Pierre-Emil Hoejbjerg           22      185         83.9
   000008549            Pierre-Michel Lasogga           26      188         88.0
   000008550                Pierre-Yves Ngawa           26      180         77.1
   000008551              Pierre-Yves Polomat           24      180         74.8
   000008552                 Pierrick Capelle           31      180         71.2
   000008553                    Pierrick Cros           26      185         74.8
   000008554                Pierrick Valdivia           30      185         67.1
   000008555                  Piet Velthuizen           31      188         89.8
   000008556                   Pieter Gerkens           23      180         72.1
   000008557                       Pieter Nys           28      180         64.0
   000008558               Pieterjan Monteyne           35      178         73.0
   000008559                   Pietro Accardi           35      183         71.2
   000008560                    Pietro Marino           31      203         94.8
   000008561               Pietro Terracciano           28      193         78.0
   000008562                      Pintassilgo           32      168         64.9
   000008563                     Piotr Brozek           35      178         73.9
   000008564                    Piotr Celeban           32      180         76.2
   000008565                  Piotr Grzelczak           30      185         82.1
   000008566                  Piotr Malarczyk           26      188         73.9
   000008567                 Piotr Malinowski           34      170         66.2
   000008568                  Piotr Mrozinski           25      180         73.9
   000008569                     Piotr Petasz           33      188         83.0
   000008570                    Piotr Piwowar           24      175         67.1
   000008571                    Piotr Polczak           31      193         74.8
   000008572                 Piotr Stawarczyk           34      193         87.1
   000008573                    Piotr Tomasik           30      178         72.1
   000008574                 Piotr Trochowski           34      170         72.1
   000008575                 Piotr Wisniewski           35      178         73.9
   000008576                    Piotr Witasik           25      185         78.9
   000008577                      Piotr Zemlo           22      191         76.2
   000008578                  Piotr Zielinski           23      180         74.8
   000008579                          Piqueti           25      173         72.1
   000008580                            Pires           37      175         73.0
   000008581                 Pirmin Schwegler           31      178         73.9
   000008582                            Piscu           31      183         87.1
   000008583                             Piti           36      178         78.9
   000008584                            Pizzi           28      173         66.2
   000008585                 Plamen Krachunov           29      188         77.1
   000008586                            Polga           39      183         83.9
   000008587                   Pontus Jansson           27      193         88.9
   000008588                 Pontus Wernbloom           31      188         84.8
   000008589                 Povilas Leimonas           30      185         78.0
   000008590                             Pozo           22      170         64.9
   000008591               Predrag Stevanovic           27      178         63.1
   000008592                 Prejuce Nakoulma           31      175         69.9
   000008593                 Presnel Kimpembe           22      183         67.1
   000008594                    Prince Buaben           30      183         74.8
   000008595              Prince Desir Gouano           24      185         78.0
   000008596                  Prince Oniangue           29      188         78.0
   000008597                     Prince Tagoe           31      183         82.1
   000008598                Princewell Okachi           26      168         68.0
   000008599            Przemyslaw Frankowski           23      175         68.0
   000008600           Przemyslaw Kazmierczak           36      191         79.8
   000008601            Przemyslaw Mystkowski           20      175         62.1
   000008602                 Przemyslaw Pitry           36      183         81.2
   000008603                Przemyslaw Trytko           30      188         83.0
   000008604                 Przemyslaw Tyton           31      193         84.8
   000008605                  Purrel Fraenkel           41      170         72.1
   000008606                    Queensy Menig           22      175         68.9
   000008607                 Quentin Cornette           24      173         73.9
   000008608                    Quentin Othon           30      163         64.0
   000008609                  Quentin Pottiez           26      175         74.8
   000008610                 Quentin Westberg           32      183         78.9
   000008611                             Quim           42      183         79.8
   000008612              Quincy Owusu-Abeyie           32      180         74.8
   000008613                    Quincy Promes           26      175         69.9
   000008614                            Quini           32      180         72.1
   000008615                  Quinton Fortune           40      183         73.9
   000008616                   Quique Alvarez           42      183         78.9
   000008617                    Quique Rivero           26      175         69.9
   000008618                      Rab Douglas           46      191         93.9
   000008619                          Rabiola           28      183         76.2
   000008620                    Rabiu Afolabi           38      183         79.8
   000008621                    Rachid Alioui           25      185         81.2
   000008622                 Rachid Bouaouzan           34      175         78.0
   000008623                  Rachid Bourabia           33      183         83.0
   000008624                    Rachid Farssi           33      180         68.9
   000008625                   Rachid Ghezzal           25      183         64.9
   000008626                   Radamel Falcao           32      178         72.1
   000008627                      Rade Krunic           24      183         73.9
   000008628                      Radek Cerny           44      188         87.1
   000008629                     Radek Dejmek           30      188         84.8
   000008630                       Radek Petr           31      198         89.8
   000008631                     Radim Kucera           44      188         82.1
   000008632                 Radja Nainggolan           30      175         64.9
   000008633                 Radosav Petrovic           29      193         82.1
   000008634                   Radoslav Kovac           38      188         78.0
   000008635                Radoslav Zabavnik           37      180         79.8
   000008636               Radoslaw Cierzniak           35      183         81.2
   000008637             Radoslaw Janukiewicz           34      191         88.9
   000008638                Radoslaw Murawski           24      175         73.9
   000008639                Radoslaw Pruchnik           31      185         79.8
   000008640              Radoslaw Sobolewski           41      183         78.9
   000008641                      Rafa Galvez           24      191         81.2
   000008642                      Rafa Garcia           32      188         83.9
   000008643                       Rafa Jorda           34      191         87.1
   000008644                       Rafa Lopez           33      178         72.1
   000008645                       Rafa Silva           24      170         63.1
   000008646                      Rafa Soares           22      183         73.9
   000008647                       Rafa Sousa           29      185         79.8
   000008648                    Rafael Amorim           30      193         88.9
   000008649                    Rafael Barber           37      183         77.1
   000008650                    Rafael Bastos           33      185         72.1
   000008651                 Rafael Batatinha           28      183         71.2
   000008652                  Rafael Bracalli           37      185         78.0
   000008653                Rafael Crivellaro           29      183         79.8
   000008654                   Rafael Defendi           34      191         88.0
   000008655                      Rafael Dias           27      180         73.0
   000008656                  Rafael Galhardo           26      175         69.9
   000008657                     Rafael Lopes           26      183         81.2
   000008658                   Rafael Marques           34      183         78.0
   000008659                   Rafael Marquez           39      183         74.8
   000008660                  Rafael Martinho           30      183         73.0
   000008661                   Rafael Martins           29      178         73.0
   000008662                   Rafael Miranda           33      178         74.8
   000008663                      Rafael Romo           28      198         84.8
   000008664                    Rafael Santos           33      188         83.9
   000008665                    Rafael Sastre           42      178         74.8
   000008666                   Rafael Schmitz           37      183         73.9
   000008667                     Rafael Toloi           27      185         74.8
   000008668             Rafael van der Vaart           35      175         73.9
   000008669                    Rafael Veloso           24      193         79.8
   000008670                           Rafael           36      188         79.8
   000008671                           Rafael           27      185         83.0
   000008672                           Rafael           27      175         68.9
   000008673                           Rafael           24      175         73.0
   000008674                    Rafal Boguski           33      173         68.9
   000008675                  Rafal Gikiewicz           30      188         82.1
   000008676                  Rafal Grodzicki           34      193         91.2
   000008677                    Rafal Grzelak           29      188         83.0
   000008678                      Rafal Grzyb           35      175         74.8
   000008679                    Rafal Janicki           25      188         83.0
   000008680                    Rafal Kosznik           34      183         76.2
   000008681                   Rafal Makowski           21      191         78.9
   000008682                   Rafal Murawski           36      175         74.8
   000008683                   Rafal Pietrzak           26      175         68.9
   000008684                     Rafal Wolski           25      178         66.2
   000008685                          Raffael           33      175         68.9
   000008686                  Raffaele Bianco           30      180         79.8
   000008687                 Raffaele De Vita           30      180         77.1
   000008688                 Raffaele Maiello           26      178         73.0
   000008689               Raffaele Palladino           34      183         73.0
   000008690                  Raffaele Pucino           27      183         73.9
   000008691                  Raffaele Rubino           40      183         79.8
   000008692                 Raffaele Schiavi           32      183         73.0
   000008693                Rafidine Abdullah           24      178         74.8
   000008694                   Rafik Halliche           31      188         77.1
   000008695                      Rafik Saifi           43      178         72.1
   000008696                          Rafinha           25      175         71.2
   000008697                          Rafinha           32      173         68.0
   000008698                          Rafinha           35      183         81.2
   000008699                           Rafita           35      178         68.9
   000008700                    Ragnar Klavan           32      188         84.8
   000008701                  Raheem Sterling           23      170         68.9
   000008702                        Rai Vloet           22      188         76.2
   000008703               Rajiv van La Parra           26      180         72.1
   000008704                  Rajko Brezancic           28      175         73.9
   000008705                   Ralf Faehrmann           29      196         94.8
   000008706                    Ralph Gunesch           34      191         83.9
   000008707                    Raman Chibsah           25      178         78.0
   000008708                   Ramazan Oezcan           33      188         83.9
   000008709                     Rami Gershon           29      188         88.0
   000008710                          Ramires           31      180         69.9
   000008711                Ramiro Funes Mori           27      185         79.8
   000008712                      Ramon Arcas           27      178         71.2
   000008713                      Ramon Azeez           25      170         67.1
   000008714                    Ramon Cardozo           32      191         83.0
   000008715                   Ramon Cecchini           27      175         69.9
   000008716                    Ramon Leeuwin           30      188         76.2
   000008717                      Ramon Zomer           35      183         74.8
   000008718                  Ramy Bensebaini           23      185         74.8
   000008719                 Randall Azofeifa           33      183         83.0
   000008720                    Rangelo Janga           26      185         76.2
   000008721                     Rani Khedira           24      188         83.9
   000008722                        Raoul Loe           29      193         83.0
   000008723                  Raphael Augusto           27      180         77.1
   000008724                Raphael Guerreiro           24      170         67.1
   000008725                    Raphael Guzzo           23      178         69.9
   000008726               Raphael Holzhauser           25      193         84.8
   000008727                     Raphael Koch           28      185         74.8
   000008728                  Raphael Lecomte           29      178         77.1
   000008729                  Raphael Nuzzolo           34      175         73.0
   000008730                 Raphael Schaefer           39      191         93.9
   000008731                   Raphael Varane           25      191         78.0
   000008732                     Raphael Wolf           29      191         86.2
   000008733                 Rasmus Bengtsson           31      185         79.8
   000008734                       Rasmus Elm           30      183         74.8
   000008735                  Rasmus Joensson           28      193         69.9
   000008736                  Rasmus Lindgren           33      180         74.8
   000008737                   Raul Albentosa           29      193         88.9
   000008738                      Raul Albiol           32      191         82.1
   000008739                       Raul Bravo           37      175         72.1
   000008740                      Raul Camara           34      170         64.0
   000008741                   Raul Dominguez           31      180         74.8
   000008742                   Raul Fernandez           32      185         83.9
   000008743                   Raul Fernandez           30      196         86.2
   000008744                      Raul Garcia           31      183         81.2
   000008745                      Raul Gudino           22      196         83.9
   000008746                     Raul Jimenez           27      191         76.2
   000008747                     Raul Lizoain           27      188         79.8
   000008748           Raul Marcelo Bobadilla           30      180         88.0
   000008749                    Raul Meireles           35      180         78.0
   000008750                       Raul Navas           29      185         83.0
   000008751                   Raul Rodriguez           30      183         73.9
   000008752                     Raul Rusescu           29      180         78.0
   000008753                      Raul Tamudo           40      180         73.9
   000008754                             Raul           40      180         68.0
   000008755                             Raul           28      175         72.1
   000008756                   Ravel Morrison           25      175         71.2
   000008757                     Rayco Garcia           31      165         64.0
   000008758                    Razak Boukari           31      183         69.9
   000008759                       Razvan Rat           36      178         72.1
   000008760                      Reece Burke           21      188         81.2
   000008761                  Reece Grego-Cox           21      170         64.9
   000008762                     Reece Oxford           19      191         71.2
   000008763                   Rees Greenwood           22      173         68.0
   000008764                  Reginald Goreux           30      175         73.0
   000008765                        Reginaldo           34      175         72.1
   000008766                        Reginaldo           27      173         67.1
   000008767                          Reguila           39      180         79.8
   000008768                    Reinhold Yabo           26      178         69.9
   000008769                     Remi Mareval           35      183         86.2
   000008770                     Remi Mulumba           25      178         69.9
   000008771                      Remi Walter           23      175         72.1
   000008772                    Remko Pasveer           34      188         91.2
   000008773                      Remo Arnold           21      183         74.8
   000008774                     Remo Freuler           26      180         73.9
   000008775                     Remo Staubli           29      188         74.8
   000008776                   Remon de Vries           38      175         71.2
   000008777                      Remy Amieux           31      175         74.8
   000008778                     Remy Cabella           28      170         68.0
   000008779                       Remy Gomis           34      180         73.9
   000008780                        Remy Riou           30      188         81.2
   000008781                   Remy Vercoutre           37      185         78.0
   000008782                    Renan Bressan           29      183         74.8
   000008783                      Renan Silva           33      180         73.9
   000008784                            Renan           31      185         82.1
   000008785                            Renan           33      185         82.1
   000008786                            Renan           27      191         78.0
   000008787                        Renatinho           30      173         63.1
   000008788                   Renato Augusto           30      185         84.8
   000008789                   Renato Civelli           34      193         88.9
   000008790                    Renato Ibarra           27      170         69.9
   000008791                      Renato Neto           26      185         83.0
   000008792                   Renato Sanches           20      175         74.8
   000008793                    Renato Santos           26      178         74.8
   000008794                   Renato Steffen           26      170         68.0
   000008795                     Renato Tapia           22      188         78.0
   000008796                           Renato           38      178         78.0
   000008797                           Renato           26      183         76.2
   000008798                    Renaud Cohade           33      180         73.9
   000008799                     Renaud Emond           26      185         77.1
   000008800                       Rene Adler           33      191         87.1
   000008801                       Rene Krhin           27      188         78.0
   000008802                     Rene Mihelic           29      173         72.1
   000008803                     Rene Sterckx           27      178         72.1
   000008804                       Renny Vega           38      180         73.0
   000008805                  Rens van Eijden           30      188         81.2
   000008806                       Reto Bolli           39      183         78.0
   000008807                       Reto Zanni           38      188         79.8
   000008808                     Reto Ziegler           32      183         78.9
   000008809                   Reuben Gabriel           27      196         86.2
   000008810                           Revson           30      185         76.2
   000008811                 Reynald Lemaitre           34      175         68.0
   000008812                         Reynaldo           28      173         71.2
   000008813              Reza Ghoochannejhad           30      180         81.2
   000008814                      Rhys McCabe           25      173         73.9
   000008815                 Ribair Rodriguez           30      183         87.1
   000008816                       Ricardinho           24      178         66.2
   000008817                 Ricardo A. Clark           35      178         73.0
   000008818                  Ricardo Alvarez           30      188         83.9
   000008819                  Ricardo Andrade           40      188         78.9
   000008820                  Ricardo Batista           31      193         78.9
   000008821                  Ricardo Cabanas           39      173         69.9
   000008822                   Ricardo Campos           32      188         82.1
   000008823                 Ricardo Carvalho           39      183         78.9
   000008824                   Ricardo Chaves           40      183         77.1
   000008825                    Ricardo Costa           36      183         79.8
   000008826         Ricardo Da Costa Pateiro           37      178         72.1
   000008827                     Ricardo Dani           36      178         79.8
   000008828                     Ricardo Dias           27      188         78.9
   000008829                   Ricardo Esgaio           24      173         64.9
   000008830                  Ricardo Esteves           38      173         68.0
   000008831                     Ricardo Faty           31      193         82.1
   000008832                Ricardo Fernandes           40      185         73.9
   000008833                 Ricardo Ferreira           25      191         76.2
   000008834                 Ricardo Ferreira           28      188         76.2
   000008835                   Ricardo Fuller           38      191         78.0
   000008836                  Ricardo Gardner           39      175         69.9
   000008837                    Ricardo Gomes           26      188         88.9
   000008838                    Ricardo Horta           23      173         60.8
   000008839                    Ricardo Ippel           27      175         73.9
   000008840                   Ricardo Kishna           23      183         77.1
   000008841                     Ricardo Leon           35      185         76.2
   000008842               Ricardo Nascimento           31      188         82.1
   000008843                    Ricardo Nunes           31      180         73.0
   000008844                 Ricardo Oliveira           38      183         83.0
   000008845                   Ricardo Osorio           38      175         73.0
   000008846                  Ricardo Pereira           24      175         69.9
   000008847                   Ricardo Pessoa           36      173         68.9
   000008848                 Ricardo Quaresma           34      175         67.1
   000008849                    Ricardo Rocha           39      183         79.8
   000008850                Ricardo Rodriguez           25      180         77.1
   000008851                    Ricardo Silva           42      188         81.2
   000008852                  Ricardo Valente           27      180         73.9
   000008853                Ricardo van Rhijn           26      178         72.1
   000008854                   Ricardo Vaz Te           31      188         79.8
   000008855                          Ricardo           37      185         78.0
   000008856                          Ricardo           46      188         88.0
   000008857                          Ricardo           28      183         73.0
   000008858                          Ricardo           42      185         79.8
   000008859                          Ricardo           35      188         83.9
   000008860              Riccardo Allegretti           40      170         69.9
   000008861                  Riccardo Calder           22      183         78.9
   000008862                 Riccardo Cazzola           32      188         83.0
   000008863                 Riccardo Colombo           35      183         78.0
   000008864                Riccardo Fiamozzi           24      175         76.2
   000008865                Riccardo Gagliolo           28      180         74.8
   000008866                 Riccardo Improta           24      178         82.1
   000008867              Riccardo Meggiorini           32      183         78.0
   000008868               Riccardo Montolivo           33      183         78.9
   000008869              Riccardo Perpetuini           27      173         71.2
   000008870                Riccardo Saponara           26      183         73.0
   000008871                Richairo Zivkovic           21      188         74.8
   000008872                  Richard Almeida           29      178         68.0
   000008873                 Richard Brittain           34      180         77.1
   000008874                Richard Cresswell           40      183         83.0
   000008875                    Richard Dunne           38      188         94.8
   000008876                   Richard Foster           32      175         73.0
   000008877                   Richard Garcia           36      180         72.1
   000008878                  Richard Guzmics           31      191         88.0
   000008879                 Richard Hastings           40      183         73.0
   000008880                   Richard Hughes           38      183         83.9
   000008881                  Richard Kingson           39      183         83.0
   000008882                  Richard Knopper           40      178         68.9
   000008883                   Richard Magyar           27      191         83.9
   000008884                  Richard Offiong           34      180         77.1
   000008885                    Richard Ofori           25      180         66.2
   000008886                  Richard Socrier           39      185         83.0
   000008887                   Richard Soumah           31      178         77.1
   000008888                 Richard Stearman           30      191         76.2
   000008889                   Richard Stolte           28      183         74.8
   000008890               Richard Strebinger           25      193         89.8
   000008891              Richard Sukuta-Pasu           27      185         97.1
   000008892                   Richard Towell           26      173         66.2
   000008893                     Richie Foran           37      185         78.0
   000008894                      Richie Ryan           33      178         67.1
   000008895                  Richmond Boakye           25      180         77.1
   000008896                      Rick Dekker           23      175         64.0
   000008897                  Rick Hoogendorp           43      180         83.9
   000008898                    Rick Karsdorp           23      183         79.8
   000008899                  Rick ten Voorde           26      188         83.0
   000008900                     Rick Verbeek           29      180         64.9
   000008901                   Rickie Lambert           36      188         77.1
   000008902                      Ricky Kruys           32      178         72.1
   000008903              Ricky van den Bergh           37      175         77.1
   000008904                 Ricky van Haaren           26      173         71.2
